ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,PaymentReceived,ReceivedDate,JobTitle,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,Link
4741,"Payment received on 01 March 2024 - £5,000.00",4740,2024-03-04,2024-03-18,,Employment and earnings - Ad hoc payments,3934,George Eustice,True,2024-03-01,,Monetary,,5000.00,20.00,,False,,False,,,True,Paid direct to the recipient by the payer,Other,Penbroath Ltd,https://interests-api.parliament.uk/api/v1/Interests/4741
4357,"Payment received on 23 August 2023 - £2,000.00",4353,2023-08-29,2024-03-18,,Employment and earnings - Ad hoc payments,3991,Jesse Norman,True,2023-08-23,,Monetary,as an advance on the delivery of a completed manuscript for a book.,2000.00,0.00,impossible to calculate accurately,True,Biteback Publishers,False,"Westminster Tower, 3 Albert Embankment, Herne Hill SE1 7SP",,True,Donated by the Member to the recipient,Other,higher education institution,https://interests-api.parliament.uk/api/v1/Interests/4357
4359,Payment received on 12 October 2023 - £221.80,4353,2023-10-16,2024-03-18,,Employment and earnings - Ad hoc payments,3991,Jesse Norman,True,2023-10-12,,Monetary,for subsidiary rights.,221.80,0.00,no additional hours,True,Everyman’s Library,False,"Northburgh House, 10 Northburgh St, London EC1V 0AT",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4359
4289,"Payment received on 27 October 2023 - £1,000.00",4288,2023-11-14,2024-03-18,,Employment and earnings - Ad hoc payments,4500,Clive Lewis,True,2023-10-27,,Monetary,for recording six episodes of a podcast.,1000.00,52.00,approx,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4289
4300,Payment received on 28 March 2023 - £200.00,4299,2023-05-03,2024-03-18,,Employment and earnings - Ad hoc payments,3930,Caroline Lucas,True,2023-03-28,,Monetary,for appearing as a guest and panellist on Any Questions.,200.00,12.00,approx. including preparation,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4300
3779,Payment received on 26 October 2023 - £496.43,3778,2023-11-02,2024-03-18,,Employment and earnings - Ad hoc payments,4998,Michael Shanks,True,2023-10-26,,Monetary,final payment for work as a teacher at Park Mains High School.,496.43,0.00,none since my election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3779
4354,Payment received on 13 April 2023 - £163.04,4353,2023-05-05,2024-03-18,,Employment and earnings - Ad hoc payments,3991,Jesse Norman,True,2023-04-13,,Monetary,as book royalties.,163.04,0.00,no additional hours,True,HarperCollins Publishers Ltd,False,"News Building, 1 London Bridge Street, London SE1 9GF",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4354
3781,"Payment received on 18 May 2023 - £20,000.00",3780,2023-06-13,2024-03-18,,Employment and earnings - Ad hoc payments,4014,Lord Sharma,True,2023-05-18,,Monetary,for a speaking engagement.,20000.00,4.00,,True,J.P. Morgan Securities plc,False,"25 Bank Street, Canary Wharf, London E14 5JP",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3781
5403,Payment received on 29 February 2024 - £484.85,4387,2024-03-04,2024-03-18,,Employment and earnings - Ad hoc payments,4423,Will Quince,True,2024-02-29,,Monetary,,484.85,60.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5403
3770,Payment received on 15 February 2024 - £80.00,3766,2024-02-16,2024-03-18,,Employment and earnings - Ad hoc payments,4414,Paul Scully,True,2024-02-15,,Monetary,,80.00,0.50,(including preparation),False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3770
4514,Payment received on 20 February 2024 - £750.00,4141,2024-03-12,2024-03-18,,Employment and earnings - Ad hoc payments,4865,Miriam Cates,True,2024-02-20,,Monetary,,750.00,15.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4514
4524,Payment received on 05 January 2024 - £750.00,3963,2024-03-11,2024-03-18,,Employment and earnings - Ad hoc payments,4490,Dame Andrea Jenkyns,True,2024-01-05,,Monetary,for three appearances on shows on GB News.,750.00,6.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4524
4526,Payment received on 15 March 2024 - £500.00,3963,2024-03-18,2024-03-18,,Employment and earnings - Ad hoc payments,4490,Dame Andrea Jenkyns,True,2024-03-15,,Monetary,for two appearances on shows on GB News.,500.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4526
5139,"Payment received on 29 September 2023 - £25,000.00",5017,2023-10-19,2024-03-18,,Employment and earnings - Ad hoc payments,4108,Sir Gavin Williamson,True,2023-09-29,,Monetary,as a one-off bonus,25000.00,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5139
5023,"Payment received on 28 October 2023 - £1,491.00",5020,2023-11-01,2024-03-18,,Employment and earnings - Ad hoc payments,1440,Pete Wishart,True,2023-10-28,,Monetary,,1491.00,0.00,No additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5023
4204,"Payment received on 12 September 2023 - £1,920.00",4198,2023-09-18,2024-03-18,,Employment and earnings - Ad hoc payments,4476,Dr James Davies,True,2023-09-12,,Monetary,,1920.00,27.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4204
4209,"Payment received on 27 November 2023 - £1,215.00",4207,2023-11-29,2024-03-18,,Employment and earnings - Ad hoc payments,4476,Dr James Davies,True,2023-11-27,,Monetary,,1215.00,13.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4209
4399,Payment received on 27 December 2023 - £285.00,4392,2023-12-27,2024-03-18,,Employment and earnings - Ad hoc payments,4007,Dominic Raab,True,2023-12-27,,Monetary,for a column published on 9 December 2023.,285.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4399
4396,Payment received on 03 October 2023 - £250.00,4392,2023-10-03,2024-03-18,,Employment and earnings - Ad hoc payments,4007,Dominic Raab,True,2023-10-03,,Monetary,for an article published on 13 September 2023.,250.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4396
4448,Payment expected for services on 24 September 2023 - £450.00,4428,2023-09-27,2024-03-18,,Employment and earnings - Ad hoc payments,4627,Douglas Ross,False,2023-09-24,,Monetary,for Rangers v Motherwell on 24 September 2023.,450.00,1.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4448
4446,Payment expected for services on 03 September 2023 - £95.00,4428,2023-09-11,2024-03-18,,Employment and earnings - Ad hoc payments,4627,Douglas Ross,False,2023-09-03,,Monetary,for Cove Rangers v Montrose on 3 September 2023.,95.00,1.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4446
4906,"Payment received on 24 October 2023 - £108,600.00",4903,2023-10-31,2024-03-18,,Employment and earnings - Ad hoc payments,8,Baroness May of Maidenhead,True,2023-10-24,,Monetary,approx.,108600.00,5.00,,True,Lehigh University,False,"27 Memorial Drive West, Bethlehem, PA 18015",,True,Paid direct to the recipient by the payer,Other,The Office of Theresa May Limited,https://interests-api.parliament.uk/api/v1/Interests/4906
4905,"Payment received on 19 September 2023 - £108,430.00",4903,2023-10-17,2024-03-18,,Employment and earnings - Ad hoc payments,8,Baroness May of Maidenhead,True,2023-09-19,,Monetary,"approx. (£107,500 approx. for the speaking event. I was also given a scarf and ornament with a total approx. value of £930)",108430.00,4.00,,True,Aditya Birla Management Corporation Pvt. Ltd,False,"Prius Global, 3rd Floor, Vatika Business Centre, A 3,4 & 5, Sector 125, Noida Uttar Pradesh, 201313, India",,True,Paid direct to the recipient by the payer,Other,The Office of Theresa May Limited,https://interests-api.parliament.uk/api/v1/Interests/4905
4911,"Payment received on 12 July 2023 - £20,500.00",4909,2023-08-04,2024-03-18,,Employment and earnings - Ad hoc payments,8,Baroness May of Maidenhead,True,2023-07-12,,Monetary,as a further advance on a book.,20500.00,0.00,no additional hours,True,Headline Publishing,False,"Carmelite House, 50 Victoria Embankment, London EC4Y 0DZ",,True,Paid direct to the recipient by the payer,Other,The Office of Theresa May Limited,https://interests-api.parliament.uk/api/v1/Interests/4911
5135,"Payment received on 14 November 2023 - £10,200.00",5134,2023-12-08,2024-03-18,,Employment and earnings - Ad hoc payments,1539,Mr Ben Wallace,True,2023-11-14,,Monetary,for a speaking event on 22 November 2023.,10200.00,1.00,,True,Julius Baer International Limited,False,"20- 23 Greville Street, London EC1N",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5135
4415,"Payment received on 28 September 2023 - £29,166.67",4408,2023-10-05,2024-03-18,,Employment and earnings - Ad hoc payments,4099,Sir Jacob Rees-Mogg,True,2023-09-28,,Monetary,,29166.67,40.00,including preparation,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4415
4413,"Payment received on 27 July 2023 - £29,166.67",4408,2023-07-31,2024-03-18,,Employment and earnings - Ad hoc payments,4099,Sir Jacob Rees-Mogg,True,2023-07-27,,Monetary,,29166.67,40.00,including preparation,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4413
4425,"Payment received on 06 June 2023 - £6,677.00",4424,2023-06-07,2024-03-18,,Employment and earnings - Ad hoc payments,4031,Rachel Reeves,True,2023-06-06,,Monetary,as a further advance for writing a book.,6677.00,32.00,approx. between March and May 2023,True,Hodder & Stoughton Limited,False,"Carmelite House, 50 Victoria Embankment, London EC4Y 0DZ",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4425
5125,"Payment expected for services on 01 September 2022 - £5,000.00",4833,2022-09-22,2024-03-18,,Employment and earnings - Ad hoc payments,4074,Mark Garnier,False,2022-09-01,,Monetary,as an annual retainer fee covering 1 September 2022 to 31 August 2023.,5000.00,0.00,none,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5125
4705,"Payment received on 26 September 2023 - £4,416.67",4704,2023-10-19,2024-03-18,,Employment and earnings - Ad hoc payments,4419,Joanna Cherry,True,2023-09-26,,Monetary,,4416.67,12.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4705
3890,Payment received on 22 June 2023 - £300.00,3888,2023-06-27,2024-03-18,,Employment and earnings - Ad hoc payments,1446,Chris Bryant,True,2023-06-22,,Monetary,for an article.,300.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3890
4113,Payment expected for services on 21 August 2023 - £400.00,4112,2023-09-19,2024-03-18,,Employment and earnings - Ad hoc payments,4106,Sir Robert Buckland,False,2023-08-21,,Monetary,for an article written on 21 August 2023.,400.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4113
4131,Payment expected for services on 11 November 2023 - £500.00,4129,2023-11-22,2024-03-18,,Employment and earnings - Ad hoc payments,1489,Dawn Butler,False,2023-11-11,,Monetary,"for appearing as a panellist at Stylist Live, the annual conference held by the Stylist Magazine on 11 November 2023.",500.00,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4131
4148,Payment received on 13 October 2023 - £250.00,4141,2023-11-07,2024-03-18,,Employment and earnings - Ad hoc payments,4865,Miriam Cates,True,2023-10-13,,Monetary,,250.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4148
4243,Payment received on 23 November 2023 - £550.00,4241,2023-11-28,2024-03-18,,Employment and earnings - Ad hoc payments,4737,Dehenna Davison,True,2023-11-23,,Monetary,for an article for the Times written on 22 September 2023 and published on 24 September 2023.,550.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4243
3795,"Payment received on 19 December 2023 - £12,500.00",3794,2024-01-16,2024-03-18,,Employment and earnings - Ad hoc payments,4014,Lord Sharma,True,2023-12-19,,Monetary,as an advance part-fee for a speaking engagement on 9 January 2024.,12500.00,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3795
4535,Payment expected for services on 21 February 2024 - £150.00,3818,2024-03-15,2024-03-18,,Employment and earnings - Ad hoc payments,4110,Dame Karen Bradley,False,2024-02-21,,Monetary,for a meeting.,150.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4535
4536,Payment expected for services on 13 March 2024 - £150.00,3818,2024-03-15,2024-03-18,,Employment and earnings - Ad hoc payments,4110,Dame Karen Bradley,False,2024-03-13,,Monetary,for a meeting.,150.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4536
4147,Payment received on 22 August 2023 - £250.00,4141,2023-09-13,2024-03-18,,Employment and earnings - Ad hoc payments,4865,Miriam Cates,True,2023-08-22,,Monetary,,250.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4147
4156,Payment received on 16 November 2023 - £100.00,4153,2024-01-23,2024-03-18,,Employment and earnings - Ad hoc payments,4865,Miriam Cates,True,2023-11-16,,Monetary,,100.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4156
4070,"Payment received on 28 November 2023 - £2,000.00",4067,2023-12-08,2024-03-18,,Employment and earnings - Ad hoc payments,1539,Mr Ben Wallace,True,2023-11-28,,Monetary,for an article written on 16 October 2023.,2000.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4070
4717,"Payment received on 30 November 2023 - £58,826.32",4711,2023-12-19,2024-03-18,,Employment and earnings - Ad hoc payments,1508,Sir Geoffrey Cox,True,2023-11-30,,Monetary,(no VAT) for legal services provided between 1 June 2023 and 30 November 2023,58826.32,50.00,approx,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4717
4529,"Payment received on 15 February 2024 - £5,000.00",4172,2024-03-11,2024-03-18,,Employment and earnings - Ad hoc payments,1508,Sir Geoffrey Cox,True,2024-02-15,,Monetary,(no VAT) for legal services provided between 5 January 2024 and 15 February 2023,5000.00,5.00,approx,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4529
4174,"Payment received on 01 June 2023 - £10,046.97",4172,2023-06-19,2024-03-18,,Employment and earnings - Ad hoc payments,1508,Sir Geoffrey Cox,True,2023-06-01,,Monetary,(no VAT) legal services provided between 1 February 2023 and continuing,10046.97,10.00,approx,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4174
4934,Payment received on 15 May 2023 - £804.00,4932,2023-06-05,2024-03-18,,Employment and earnings - Ad hoc payments,3991,Jesse Norman,True,2023-05-15,,Monetary,,804.00,40.00,estimated at 20-40 hrs over several years,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4934
3820,"Payment expected for services on 29 February 2024 - £1,500.00",3817,2024-02-29,2024-03-18,,Employment and earnings - Ad hoc payments,1609,Chloe Smith,False,2024-02-29,,Monetary,for speaking at a panel event.,1500.00,3.00,,True,Highbury Communications,False,"90 Main Yard, London E9 5LN",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3820
4723,"Payment received on 12 July 2023 - £1,281.00",4722,2023-07-19,2024-03-18,,Employment and earnings - Ad hoc payments,1542,Philip Dunne,True,2023-07-12,,Monetary,"for the year ending 5 April 2023, annual drawings agreed on 12 July 2023.",1281.00,50.00,approx. per annum,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4723
4084,"Payment received on 04 December 2023 - £1,200.00",4083,2023-12-21,2024-03-18,,Employment and earnings - Ad hoc payments,1397,Hywel Williams,True,2023-12-04,,Monetary,for two appearances on Christmas University Challenge.,1200.00,18.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4084
4072,"Payment received on 09 January 2024 - £4,000.00",4067,2024-01-24,2024-03-18,,Employment and earnings - Ad hoc payments,1539,Mr Ben Wallace,True,2024-01-09,,Monetary,for two articles published on 17 December 2023 and 2 January 2024.,4000.00,8.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4072
